Tracking ID,Section,Setting or token,Candidate kind,Trace verdict,Disposition,Root cause,Why,Trace detail,Phase 3 status,Phase 3 evidence,Current source references
CONF-154,basic-content-helper-grid-builder,divider_opacity,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Selectors scoped to the current Shopify section in 3D.,"sections/basic-content-helper-grid-builder.liquid:120: --q-divider-opacity: {{ s.divider_opacity | divided_by: 100.0 }};
sections/basic-content-helper-grid-builder.liquid:132: --q-divider-opacity: 0.12;
sections/basic-content-helper-grid-builder.liquid:422: background: rgba(var(--q-divider-rgb), calc(var(--q-divider-opacity) * 0.35));
sections/basic-content-helper-grid-builder.liquid:578: background: rgba(var(--q-divider-rgb), var(--q-divider-opacity));
sections/basic-content-helper-grid-builder.liquid:724: { ""type"": ""range"", ""id"": ""divider_opacity"", ""min"": 0, ""max"": 30, ""step"": 1, ""default"": 12, ""label"": ""Divider opacity (%)"" },"
CONF-155,basic-content-helper-grid-builder,icon_size,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Selectors scoped to the current Shopify section in 3D.,"sections/basic-content-helper-grid-builder.liquid:72: --q-icon-size: {{ s.icon_size }}px;
sections/basic-content-helper-grid-builder.liquid:408: width: var(--q-icon-size);
sections/basic-content-helper-grid-builder.liquid:409: height: var(--q-icon-size);
sections/basic-content-helper-grid-builder.liquid:648: { ""type"": ""range"", ""id"": ""icon_size"", ""min"": 14, ""max"": 56, ""step"": 2, ""default"": 22, ""label"": ""Icon size (px)"" },"
CONF-156,basic-content-helper-grid-builder,kicker_size,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Selectors scoped to the current Shopify section in 3D.,"sections/basic-content-helper-grid-builder.liquid:60: --q-kicker-size: {{ s.kicker_size }}px;
sections/basic-content-helper-grid-builder.liquid:318: font-size: var(--q-kicker-size);
sections/basic-content-helper-grid-builder.liquid:628: { ""type"": ""range"", ""id"": ""kicker_size"", ""min"": 10, ""max"": 18, ""step"": 1, ""default"": 13, ""label"": ""Kicker size (px)"" },"
CONF-157,basic-content-helper-grid-builder,kicker_weight,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Selectors scoped to the current Shopify section in 3D.,"sections/basic-content-helper-grid-builder.liquid:61: --q-kicker-weight: {{ s.kicker_weight }};
sections/basic-content-helper-grid-builder.liquid:319: font-weight: var(--q-kicker-weight);
sections/basic-content-helper-grid-builder.liquid:629: { ""type"": ""range"", ""id"": ""kicker_weight"", ""min"": 300, ""max"": 900, ""step"": 100, ""default"": 600, ""label"": ""Kicker weight"" },"
CONF-158,basic-content-helper-grid-builder,meta_opacity,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Selectors scoped to the current Shopify section in 3D.,"sections/basic-content-helper-grid-builder.liquid:70: --q-meta-opacity: {{ s.meta_opacity | divided_by: 100.0 }};
sections/basic-content-helper-grid-builder.liquid:443: opacity: var(--q-meta-opacity);
sections/basic-content-helper-grid-builder.liquid:639: { ""type"": ""range"", ""id"": ""meta_opacity"", ""min"": 40, ""max"": 100, ""step"": 5, ""default"": 80, ""label"": ""Meta opacity (%)"" },"
CONF-159,basic-content-helper-grid-builder,meta_size,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Selectors scoped to the current Shopify section in 3D.,"sections/basic-content-helper-grid-builder.liquid:69: --q-meta-size: {{ s.meta_size }}px;
sections/basic-content-helper-grid-builder.liquid:441: font-size: var(--q-meta-size);
sections/basic-content-helper-grid-builder.liquid:638: { ""type"": ""range"", ""id"": ""meta_size"", ""min"": 10, ""max"": 18, ""step"": 1, ""default"": 13, ""label"": ""Meta size (px)"" },"
CONF-160,basic-content-helper-grid-builder,muted_text_color,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Selectors scoped to the current Shopify section in 3D.,"sections/basic-content-helper-grid-builder.liquid:116: --q-muted: {{ s.muted_text_color }};
sections/basic-content-helper-grid-builder.liquid:128: --q-muted: var(--q-color-muted, #5a5a5a);
sections/basic-content-helper-grid-builder.liquid:317: color: var(--q-muted);
sections/basic-content-helper-grid-builder.liquid:334: color: var(--q-muted);
sections/basic-content-helper-grid-builder.liquid:442: color: var(--q-muted);
sections/basic-content-helper-grid-builder.liquid:719: { ""type"": ""color"", ""id"": ""muted_text_color"", ""default"": ""#5a5a5a"", ""label"": ""Muted text"" },"
CONF-161,basic-content-helper-grid-builder,subtitle_size,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Selectors scoped to the current Shopify section in 3D.,"sections/basic-content-helper-grid-builder.liquid:64: --q-subtitle-size: {{ s.subtitle_size }}px;
sections/basic-content-helper-grid-builder.liquid:335: font-size: var(--q-subtitle-size);
sections/basic-content-helper-grid-builder.liquid:632: { ""type"": ""range"", ""id"": ""subtitle_size"", ""min"": 12, ""max"": 22, ""step"": 1, ""default"": 16, ""label"": ""Subtitle size (px)"" },"
CONF-162,basic-content-helper-grid-builder,title_size,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Selectors scoped to the current Shopify section in 3D.,"sections/basic-content-helper-grid-builder.liquid:62: --q-title-size: {{ s.title_size }}px;
sections/basic-content-helper-grid-builder.liquid:64: --q-subtitle-size: {{ s.subtitle_size }}px;
sections/basic-content-helper-grid-builder.liquid:66: --q-item-title-size: {{ s.item_title_size }}px;
sections/basic-content-helper-grid-builder.liquid:326: font-size: var(--q-title-size);
sections/basic-content-helper-grid-builder.liquid:335: font-size: var(--q-subtitle-size);
sections/basic-content-helper-grid-builder.liquid:448: font-size: var(--q-item-title-size);
sections/basic-content-helper-grid-builder.liquid:630: { ""type"": ""range"", ""id"": ""title_size"", ""min"": 18, ""max"": 56, ""step"": 1, ""default"": 34, ""label"": ""Section title size (px)"" },
sections/basic-content-helper-grid-builder.liquid:632: { ""type"": ""range"", ""id"": ""subtitle_size"", ""min"": 12, ""max"": 22, ""step"": 1, ""default"": 16, ""label"": ""Subtitle size (px)"" },
sections/basic-content-helper-grid-builder.liquid:635: { ""type"": ""range"", ""id"": ""item_title_size"", ""min"": 14, ""max"": 42, ""step"": 1, ""default"": 20, ""label"": ""Item title size (px)"" },"
CONF-163,basic-content-helper-grid-builder,title_weight,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Selectors scoped to the current Shopify section in 3D.,"sections/basic-content-helper-grid-builder.liquid:63: --q-title-weight: {{ s.title_weight }};
sections/basic-content-helper-grid-builder.liquid:67: --q-item-title-weight: {{ s.item_title_weight }};
sections/basic-content-helper-grid-builder.liquid:327: font-weight: var(--q-title-weight);
sections/basic-content-helper-grid-builder.liquid:449: font-weight: var(--q-item-title-weight);
sections/basic-content-helper-grid-builder.liquid:631: { ""type"": ""range"", ""id"": ""title_weight"", ""min"": 300, ""max"": 900, ""step"": 100, ""default"": 700, ""label"": ""Section title weight"" },
sections/basic-content-helper-grid-builder.liquid:636: { ""type"": ""range"", ""id"": ""item_title_weight"", ""min"": 300, ""max"": 900, ""step"": 100, ""default"": 700, ""label"": ""Item title weight"" },"
CONF-164,call-to-action-icon-list,icon_ease,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,NOT FIXED,"Original confirmed classification preserved. A consumer may exist, but the reported cascade/gate behavior has not been reproduced in a browser. Do not mark fixed from a token occurrence alone.","sections/call-to-action-icon-list.liquid:113: --icon-ease: {{ s.icon_ease | default: 'ease' }};
sections/call-to-action-icon-list.liquid:175: transition: transform var(--icon-trans-ms) var(--icon-ease), filter var(--icon-trans-ms) var(--icon-ease);
sections/call-to-action-icon-list.liquid:316: { ""type"": ""select"", ""id"": ""icon_ease"", ""label"": ""Icon easing"", ""default"": ""ease"", ""options"": ["
CONF-165,call-to-action-icon-list,icon_transition_ms,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,NOT FIXED,"Original confirmed classification preserved. A consumer may exist, but the reported cascade/gate behavior has not been reproduced in a browser. Do not mark fixed from a token occurrence alone.","sections/call-to-action-icon-list.liquid:112: --icon-trans-ms: {{ s.icon_transition_ms | default: 160 }}ms;
sections/call-to-action-icon-list.liquid:175: transition: transform var(--icon-trans-ms) var(--icon-ease), filter var(--icon-trans-ms) var(--icon-ease);
sections/call-to-action-icon-list.liquid:315: { ""type"": ""range"", ""id"": ""icon_transition_ms"", ""label"": ""Icon transition (ms)"", ""min"": 0, ""max"": 500, ""step"": 10, ""default"": 160 },"
CONF-166,footer-five,card_bg,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Opt-in section inheritance suppresses block overrides; default preserves existing saved block styles.,"sections/footer-five.liquid:38: --qf5-card-bg: {{ section.settings.card_bg }};
sections/footer-five.liquid:207: background: var(--qf5-block-bg, var(--qf5-card-bg));
sections/footer-five.liquid:738: {% unless section.settings.inherit_block_styles %}--qf5-block-bg: {{ block.settings.block_bg | default: section.settings.card_bg }};{% endunless %}
sections/footer-five.liquid:789: {% unless section.settings.inherit_block_styles %}--qf5-block-bg: {{ block.settings.block_bg | default: section.settings.card_bg }};{% endunless %}
sections/footer-five.liquid:840: {% unless section.settings.inherit_block_styles %}--qf5-block-bg: {{ block.settings.block_bg | default: section.settings.card_bg }};{% endunless %}
sections/footer-five.liquid:923: {% unless section.settings.inherit_block_styles %}--qf5-block-bg: {{ block.settings.block_bg | default: section.settings.card_bg }};{% endunless %}
sections/footer-five.liquid:956: {% unless section.settings.inherit_block_styles %}--qf5-block-bg: {{ block.settings.block_bg | default: section.settings.card_bg }};{% endunless %}
sections/footer-five.liquid:1004: {% unless section.settings.inherit_block_styles %}--qf5-block-bg: {{ block.settings.block_bg | default: section.settings.card_bg }};{% endunless %}
sections/footer-five.liquid:1040: {% unless section.settings.inherit_block_styles %}--qf5-block-bg: {{ block.settings.block_bg | default: section.settings.card_bg }};{% endunless %}
sections/footer-five.liquid:1087: {% unless section.settings.inherit_block_styles %}--qf5-block-bg: {{ block.settings.block_bg | default: section.settings.card_bg }};{% endunless %}"
CONF-167,footer-five,card_radius,overridden,OVERRIDDEN,CONFIRMED DEFECT,RC-17,"custom property is read, but a later or more specific declaration wins; inert under exact re-adjudication with every gate open",token is consumed by a base rule yet nothing changes; specificity or a later declaration wins,FIXED — REQUIRES LIVE SHOPIFY VERIFICATION,Opt-in section inheritance suppresses block overrides; default preserves existing saved block styles.,"sections/footer-five.liquid:39: --qf5-radius: {{ section.settings.card_radius }}px;
sections/footer-five.liquid:206: border-radius: var(--qf5-block-radius, var(--qf5-radius));
sections/footer-five.liquid:361: border-radius: calc(var(--qf5-block-radius, var(--qf5-radius)) - 4px);
sections/footer-five.liquid:745: {% unless section.settings.inherit_block_styles %}--qf5-block-radius: {{ block.settings.block_radius | default: section.settings.card_radius }}px;{% endunless %}
sections/footer-five.liquid:796: {% unless section.settings.inherit_block_styles %}--qf5-block-radius: {{ block.settings.block_radius | default: section.settings.card_radius }}px;{% endunless %}
sections/footer-five.liquid:847: {% unless section.settings.inherit_block_styles %}--qf5-block-radius: {{ block.settings.block_radius | default: section.settings.card_radius }}px;{% endunless %}
sections/footer-five.liquid:930: {% unless section.settings.inherit_block_styles %}--qf5-block-radius: {{ block.settings.block_radius | default: section.settings.card_radius }}px;{% endunless %}
sections/footer-five.liquid:963: {% unless section.settings.inherit_block_styles %}--qf5-block-radius: {{ block.settings.block_radius | default: section.settings.card_radius }}px;{% endunless %}
sections/footer-five.liquid:1011: {% unless section.settings.inherit_block_styles %}--qf5-block-radius: {{ block.settings.block_radius | default: section.settings.card_radius }}px;{% endunless %}
sections/footer-five.liquid:1047: {% unless section.settings.inherit_block_styles %}--qf5-block-radius: {{ block.settings.block_radius | default: section.settings.card_radius }}px;{% endunless %}"
